"SchoolId","FinanceId","SchoolName","SchoolNetworkName","Meeting01","Meeting02","Meeting03","Meeting04","Meeting05","Meeting06","Meeting07","Meeting08","Meeting09","Meeting10","Meeting11","Meeting12","Meeting13","Meeting14","Meeting15","Meeting16","Meeting17","Meeting18","Meeting19","Meeting20","Meeting21","Meeting22","Meeting23","Meeting24"
"610157","25231","SAWYER","Midway","07/2012 ","08/2012 ","09/11/2012 07:30 AM","10/09/2012 07:30 AM","11/13/2012 07:30 AM","12/11/2012 07:30 AM","01/15/2013 07:30 AM","02/19/2013 07:30 AM","03/12/2013 07:30 AM","04/16/2013 07:30 AM","05/14/2013 07:30 AM","06/11/2013 07:30 AM","","","","","","","","","","","",""
"610158","29271","SAYRE","Austin-North Lawndale","07/2012 ","08/31/2012 06:30 PM","09/11/2012 06:30 PM","10/09/2012 06:30 PM","11/13/2012 06:30 PM","12/11/2012 06:30 PM","01/08/2013 06:30 PM","02/12/2013 06:30 PM","03/26/2013 06:30 PM","04/16/2013 06:30 PM","05/14/2013 06:30 PM","06/11/2013 06:30 PM","","","","","","","","","","","",""
"610159","25241","SCAMMON","O'Hare","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610178","25391","SCHMID","Lake Calumet","07/2012 ","08/09/2012 06:00 PM","09/13/2012 06:00 PM","10/11/2012 06:00 PM","11/08/2012 06:00 PM","12/13/2012 06:00 PM","01/10/2013 06:00 PM","02/14/2013 06:00 PM","03/14/2013 06:00 PM","04/11/2013 06:00 PM","05/09/2013 06:00 PM","06/13/2013 06:00 PM","","","","","","","","","","","",""
"610297","55081","SCHOOL OF LEADRSHP HS","South Side","08/2012 ","08/22/2012 12:00 PM","09/19/2012 04:00 PM","10/17/2012 04:00 PM","11/21/2012 04:00 PM","12/19/2012 04:00 PM","01/16/2013 04:00 PM","02/20/2013 04:00 PM","03/20/2013 04:00 PM","04/17/2013 04:00 PM","05/15/2013 04:00 PM","06/19/2013 04:00 PM","","","","","","","","","","","",""
"610165","25291","SCHUBERT","Fullerton","07/13/2012 03:00 PM","08/16/2012 03:00 PM","09/2012 ","10/03/2012 03:00 PM","11/08/2012 03:00 PM","12/13/2012 03:00 PM","01/10/2013 03:00 PM","02/14/2013 03:00 PM","03/14/2013 03:00 PM","04/11/2013 03:00 PM","05/09/2013 03:00 PM","06/13/2013 03:00 PM","","","","","","","","","","","",""
"609729","46281","SCHURZ HS","North-Northwest Side","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609730","47061","SENN HS","North-Northwest Side","07/12/2012 06:30 PM","08/2012 ","09/20/2012 06:30 PM","10/11/2012 06:30 PM","11/08/2012 06:30 PM","12/06/2012 06:30 PM","01/10/2013 06:30 PM","02/07/2013 06:30 PM","03/07/2013 06:30 PM","04/18/2013 06:30 PM","05/23/2013 06:30 PM","06/13/2013 06:30 PM","","","","","","","","","","","",""
"610167","25301","SEWARD","Pershing","07/03/2012 09:30 AM","08/2012 ","09/26/2012 09:00 AM","10/31/2012 09:00 AM","11/28/2012 09:00 AM","12/2012 ","01/30/2013 09:00 AM","02/27/2013 09:00 AM","03/27/2013 09:00 AM","04/24/2013 09:00 AM","05/29/2013 09:00 AM","06/2013 ","","","","","","","","","","","",""
"610169","25321","SEXTON","Burnham Park","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610081","29201","SHERIDAN","Pershing","07/2012 ","08/15/2012 06:00 PM","09/19/2012 06:00 PM","10/17/2012 06:00 PM","11/21/2012 06:00 PM","12/19/2012 06:00 PM","01/16/2013 06:00 PM","02/20/2013 06:00 PM","03/20/2013 06:00 PM","04/24/2013 06:00 PM","05/15/2013 06:00 PM","06/19/2013 06:00 PM","","","","","","","","","","","",""
"610172","25341","SHERMAN","Pershing","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610173","25351","SHERWOOD","Englewood-Gresham","07/2012 ","08/2012 ","09/2012 ","10/29/2012 05:30 PM","11/26/2012 05:30 PM","12/10/2012 05:30 PM","01/28/2013 05:30 PM","02/25/2013 05:30 PM","03/25/2013 05:30 PM","04/29/2013 05:30 PM","05/20/2013 05:30 PM","06/24/2013 05:30 PM","","","","","","","","","","","",""
"610174","25361","SHIELDS","Pershing","07/2012 ","08/2012 ","09/20/2012 08:30 AM","10/18/2012 08:30 AM","11/15/2012 08:30 AM","12/13/2012 08:30 AM","01/2013 ","02/21/2013 08:30 AM","03/21/2013 08:30 AM","04/25/2013 08:30 AM","05/23/2013 08:30 AM","06/2013 ","","","","","","","","","","","",""
"610175","25371","SHOESMITH","Burnham Park","07/2012 ","08/2012 ","09/12/2012 06:00 PM","10/03/2012 06:00 PM","11/07/2012 06:00 PM","12/05/2012 06:00 PM","01/09/2013 06:00 PM","02/06/2013 06:00 PM","03/06/2013 06:00 PM","04/03/2013 06:00 PM","05/01/2013 06:00 PM","06/05/2013 06:00 PM","","","","","","","","","","","",""
"610176","25381","SHOOP","Rock Island","07/14/2012 09:00 AM","08/28/2012 05:30 PM","09/2012 ","10/09/2012 05:30 PM","11/2012 ","12/11/2012 05:30 PM","01/2013 ","02/12/2013 05:30 PM","03/2013 ","04/09/2013 05:30 PM","05/14/2013 05:30 PM","06/2013 ","","","","","","","","","","","",""
"609692","53061","SIMEON HS","South Side","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609750","49051","SIMPSON HS","West Side","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610177","29281","SKINNER","Fulton","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609978","23641","SMITH","Lake Calumet","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610179","25401","SMYSER","O'Hare","07/2012 ","08/22/2012 06:15 PM","09/19/2012 06:15 PM","10/17/2012 06:15 PM","11/14/2012 06:15 PM","12/19/2012 06:15 PM","01/16/2013 06:15 PM","02/20/2013 06:15 PM","03/20/2013 06:15 PM","04/17/2013 06:15 PM","05/15/2013 06:15 PM","06/05/2013 06:15 PM","","","","","","","","","","","",""
"610180","25411","SMYTH","Fulton","07/2012 ","08/20/2012 03:30 PM","09/10/2012 03:30 PM","10/08/2012 03:30 PM","11/19/2012 03:30 PM","12/10/2012 03:30 PM","01/14/2013 03:30 PM","02/11/2013 03:30 PM","03/11/2013 03:30 PM","04/15/2013 03:30 PM","05/13/2013 03:30 PM","06/03/2013 03:30 PM","","","","","","","","","","","",""
"610182","25431","SOLOMON","O'Hare","07/12/2012 09:30 AM","08/2012 ","09/11/2012 05:15 PM","10/09/2012 05:15 PM","11/20/2012 05:15 PM","12/11/2012 05:15 PM","01/08/2013 05:15 PM","02/05/2013 05:15 PM","03/12/2013 05:15 PM","04/16/2013 05:15 PM","05/14/2013 05:15 PM","06/11/2013 05:15 PM","","","","","","","","","","","",""
"610160","25251","SONGHAI","Lake Calumet","07/2012 ","08/21/2012 03:45 PM","09/2012 ","10/09/2012 03:45 PM","11/2012 ","12/11/2012 03:45 PM","01/2013 ","02/19/2013 03:45 PM","03/2013 ","04/16/2013 03:45 PM","05/2013 ","06/18/2013 03:45 PM","","","","","","","","","","","",""
"609990","23751","SOUTH LOOP","Burnham Park","07/2012 ","08/2012 ","09/12/2012 06:15 PM","10/10/2012 06:15 PM","11/14/2012 06:15 PM","12/12/2012 06:15 PM","01/09/2013 06:15 PM","02/13/2013 06:15 PM","03/13/2013 06:15 PM","04/10/2013 06:15 PM","05/08/2013 06:15 PM","06/12/2013 06:15 PM","","","","","","","","","","","",""
"609745","49031","SOUTHSIDE HS","Southwest Side","07/03/2012 09:00 AM","08/16/2012 06:00 PM","09/20/2012 06:00 PM","10/11/2012 06:00 PM","11/15/2012 06:00 PM","12/13/2012 06:00 PM","01/17/2013 06:00 PM","02/21/2013 06:00 PM","03/21/2013 06:00 PM","04/18/2013 06:00 PM","05/16/2013 06:00 PM","06/20/2013 06:00 PM","","","","","","","","","","","",""
"610183","25441","SPENCER TECH ACAD","Austin-North Lawndale","07/2012 ","08/2012 ","09/05/2012 10:00 AM","10/03/2012 10:00 AM","11/07/2012 10:00 AM","12/05/2012 10:00 AM","01/16/2013 10:00 AM","02/06/2013 10:00 AM","03/06/2013 10:00 AM","04/17/2013 10:00 AM","05/01/2013 10:00 AM","06/05/2013 10:00 AM","","","","","","","","","","","",""
"610184","25451","SPRY","Pilsen-Little Village"," ","","","","","","","","","","","","","","","","","","","","","","",""
"610339","26521","STAGG","Englewood-Gresham","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609732","46291","STEINMETZ COLLEGE PREP HS","North-Northwest Side","07/2012 ","08/08/2012 06:30 PM","09/26/2012 06:30 PM","10/10/2012 06:30 PM","11/14/2012 06:30 PM","12/12/2012 06:30 PM","01/09/2013 06:30 PM","02/13/2013 06:30 PM","03/13/2013 06:30 PM","04/10/2013 06:30 PM","05/08/2013 06:30 PM","06/12/2013 06:30 PM","","","","","","","","","","","",""
"610185","25471","STEVENSON","Midway","07/2012 ","08/2012 ","09/11/2012 04:30 PM","10/09/2012 04:30 PM","11/13/2012 04:30 PM","12/11/2012 04:30 PM","01/15/2013 04:30 PM","02/19/2013 04:30 PM","03/12/2013 04:30 PM","04/16/2013 04:30 PM","05/14/2013 04:30 PM","06/11/2013 04:30 PM","","","","","","","","","","","",""
"610187","25481","STEWART","Ravenswood-Ridge","07/2012 ","08/2012 ","09/11/2012 08:30 AM","10/09/2012 08:30 AM","11/13/2012 08:30 AM","12/11/2012 08:30 AM","01/08/2013 08:30 AM","02/05/2013 08:30 AM","03/12/2013 08:30 AM","04/09/2013 08:30 AM","05/07/2013 08:30 AM","06/11/2013 08:30 AM","","","","","","","","","","","",""
"610163","30081","STOCK","O'Hare","07/2012 ","08/2012 ","09/2012 ","10/16/2012 05:15 PM","11/20/2012 05:15 PM","12/18/2012 05:15 PM","01/15/2013 05:15 PM","02/19/2013 05:15 PM","03/19/2013 05:15 PM","04/16/2013 05:15 PM","05/21/2013 05:15 PM","06/18/2013 05:15 PM","","","","","","","","","","","",""
"610189","25501","STOCKTON","Ravenswood-Ridge","07/2012 ","08/2012 ","09/12/2012 04:00 PM","10/10/2012 04:00 PM","11/14/2012 04:00 PM","12/12/2012 04:00 PM","01/09/2013 04:00 PM","02/13/2013 04:00 PM","03/13/2013 04:00 PM","04/10/2013 04:00 PM","05/08/2013 04:00 PM","06/12/2013 04:00 PM","","","","","","","","","","","",""
"610191","29291","STONE","Ravenswood-Ridge","07/2012 ","08/15/2012 07:00 PM","09/17/2012 07:00 PM","10/15/2012 07:00 PM","11/19/2012 07:00 PM","12/17/2012 07:00 PM","01/28/2013 07:00 PM","02/25/2013 07:00 PM","03/18/2013 07:00 PM","04/15/2013 07:00 PM","05/20/2013 07:00 PM","06/17/2013 07:00 PM","","","","","","","","","","","",""
"610192","25521","STOWE","Garfield-Humboldt","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/10/2013 11:00 AM","02/14/2013 11:00 AM","03/14/2013 11:00 AM","04/11/2013 01:00 PM","05/2013 ","06/13/2013 01:00 PM","","","","","","","","","","","",""
"610405","26881","SUDER","Fulton","07/2012 ","08/2012 ","09/2012 ","10/08/2012 06:00 PM","11/12/2012 06:00 PM","12/10/2012 06:00 PM","01/14/2013 06:00 PM","02/11/2013 06:00 PM","03/11/2013 06:00 PM","04/08/2013 06:00 PM","05/13/2013 06:00 PM","06/10/2013 06:00 PM","","","","","","","","","","","",""
"609733","46301","SULLIVAN HS","North-Northwest Side","07/2012 ","08/2012 ","09/11/2012 06:30 PM","10/09/2012 06:30 PM","11/13/2012 06:30 PM","12/11/2012 06:30 PM","01/08/2013 06:30 PM","02/05/2013 06:30 PM","03/12/2013 06:30 PM","04/09/2013 06:30 PM","05/14/2013 06:30 PM","06/11/2013 06:30 PM","","","","","","","","","","","",""
"610194","31221","SUMNER","Garfield-Humboldt","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/15/2013 05:00 PM","02/19/2013 05:30 PM","03/19/2013 05:00 PM","04/16/2013 05:30 PM","05/15/2013 05:30 PM","06/18/2013 05:30 PM","","","","","","","","","","","",""
"610195","25561","SUTHERLAND","Rock Island","07/2012 ","08/2012 ","09/18/2012 07:00 PM","10/16/2012 07:00 PM","11/18/2012 07:00 PM","12/2012 ","01/15/2013 07:00 PM","02/19/2013 07:00 PM","03/19/2013 07:00 PM","04/16/2013 07:00 PM","05/21/2013 07:00 PM","06/04/2013 07:00 PM","","","","","","","","","","","",""
"610196","25571","SWIFT","Ravenswood-Ridge","07/2012 ","08/2012 ","09/10/2012 06:00 PM","10/01/2012 06:00 PM","11/05/2012 06:00 PM","12/03/2012 06:00 PM","01/07/2013 06:00 PM","02/04/2013 06:00 PM","03/04/2013 06:00 PM","04/01/2013 06:00 PM","05/06/2013 06:00 PM","06/03/2013 06:00 PM","","","","","","","","","","","",""
"609734","46311","TAFT HS","North-Northwest Side","07/2012 ","08/2012 ","09/11/2012 06:00 PM","10/09/2012 06:00 PM","11/13/2012 06:00 PM","12/11/2012 06:00 PM","01/08/2013 06:00 PM","02/05/2013 06:00 PM","03/12/2013 06:00 PM","04/09/2013 06:00 PM","05/14/2013 ","06/2013 ","","","","","","","","","","","",""
"610197","25581","TALCOTT","Fulton","07/2012 ","08/2012 ","09/27/2012 06:00 PM","10/25/2012 08:00 AM","11/29/2012 03:00 PM","12/20/2012 08:00 AM","01/31/2013 03:00 PM","02/28/2013 08:00 AM","03/30/2013 03:00 PM","04/25/2013 08:00 AM","05/30/2013 06:00 PM","06/27/2013 09:00 AM","","","","","","","","","","","",""
"610249","26781","TALMAN","Midway","07/2012 ","08/2012 ","09/05/2012 08:15 AM","10/03/2012 08:15 AM","11/07/2012 08:15 AM","12/05/2012 08:15 AM","01/09/2013 08:15 AM","02/05/2013 08:15 AM","03/06/2013 08:15 AM","04/03/2013 08:15 AM","05/08/2013 08:15 AM","06/05/2013 08:15 AM","","","","","","","","","","","",""
"610279","26281","TANNER","Skyway","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/09/2013 03:00 PM","02/13/2013 03:00 PM","03/13/2013 03:00 PM","04/10/2013 03:00 PM","05/08/2013 03:00 PM","06/18/2013 03:00 PM","","","","","","","","","","","",""
"610198","25591","TAYLOR","Lake Calumet","07/2012 ","08/2012 ","09/05/2012 01:00 PM","10/03/2012 01:00 PM","11/14/2012 01:00 PM","12/05/2012 01:00 PM","01/09/2013 01:00 PM","02/06/2013 01:00 PM","03/06/2013 01:00 PM","04/17/2013 01:00 PM","05/01/2013 01:00 PM","06/05/2013 01:00 PM","","","","","","","","","","","",""
"610506","49161","TEAM HS","Southwest Side","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609921","23231","TELPOCHCALLI","Pilsen-Little Village","07/2012 ","08/27/2012 03:00 PM","09/24/2012 03:15 PM","10/29/2012 03:15 PM","11/26/2012 03:15 PM","12/17/2012 03:15 PM","01/28/2013 03:15 PM","02/25/2013 03:15 PM","03/25/2013 03:15 PM","04/29/2013 03:15 PM","05/20/2013 03:15 PM","06/24/2013 03:15 PM","","","","","","","","","","","",""
"610504","26891","THOMAS","Pershing","07/2012 ","08/2012 ","09/2012 ","10/10/2012 09:00 AM","11/14/2012 12:30 PM","12/2012 ","01/2013 ","02/13/2013 09:00 AM","03/13/2013 12:15 PM","04/2013 ","05/22/2013 04:00 PM","06/2013 ","","","","","","","","","","","",""
"610200","25601","THORP, J","Skyway","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/11/2013 10:00 AM","02/14/2013 10:00 AM","03/21/2013 10:00 AM","04/11/2013 10:00 AM","05/02/2013 10:00 AM","06/13/2013 10:00 AM","","","","","","","","","","","",""
"610201","29301","THORP, O","O'Hare","07/2012 ","08/2012 ","09/20/2012 06:00 PM","10/17/2012 06:15 PM","11/14/2012 06:15 PM","12/2012 ","01/15/2013 06:15 PM","02/20/2013 06:15 PM","03/13/2013 06:15 PM","04/17/2013 06:15 PM","05/15/2013 06:15 PM","06/05/2013 06:15 PM","","","","","","","","","","","",""
"609735","53121","TILDEN HS","Southwest Side"," ","","","","","","","","","","","","","","","","","","","","","","",""
"610065","24441","TILL","Burnham Park","07/2012 ","08/16/2012 03:30 PM","09/20/2012 03:30 PM","10/11/2012 03:30 PM","11/15/2012 03:30 PM","12/13/2012 03:30 PM","01/17/2013 03:30 PM","02/21/2013 03:30 PM","03/21/2013 03:30 PM","04/18/2013 03:30 PM","05/16/2013 03:30 PM","06/20/2013 03:30 PM","","","","","","","","","","","",""
"610202","25621","TILTON","Garfield-Humboldt","07/2012 ","08/14/2012 08:00 AM","09/11/2012 08:00 AM","10/09/2012 08:00 AM","11/13/2012 08:00 AM","12/11/2012 08:00 AM","01/08/2013 08:00 AM","02/19/2013 08:00 AM","03/12/2013 08:00 AM","04/09/2013 08:00 AM","05/14/2013 08:00 AM","06/11/2013 08:00 AM","","","","","","","","","","","",""
"610203","25631","TONTI","Midway","07/2012 ","08/17/2012 09:00 AM","09/07/2012 09:00 AM","10/05/2012 09:00 AM","11/09/2012 09:00 AM","12/14/2012 09:00 AM","01/18/2013 09:00 AM","02/08/2013 09:00 AM","03/01/2013 09:00 AM","04/12/2013 09:00 AM","05/03/2013 09:00 AM","06/07/2013 09:00 AM","","","","","","","","","","","",""
"610205","25651","TRUMBULL","Ravenswood-Ridge","07/2012 ","08/09/2012 09:00 AM","09/13/2012 06:00 PM","10/11/2012 03:00 PM","11/08/2012 06:00 PM","12/13/2012 09:00 AM","01/10/2013 06:00 PM","02/14/2013 03:00 PM","03/14/2013 06:00 PM","04/11/2013 09:00 AM","05/09/2013 06:00 PM","06/06/2013 03:00 PM","","","","","","","","","","","",""
"609895","29041","TURNER-DREW","Rock Island","07/2012 ","08/2012 ","09/18/2012 07:00 AM","10/16/2012 07:00 AM","11/20/2012 07:00 AM","12/18/2012 07:00 AM","01/15/2013 07:00 AM","02/19/2013 07:00 AM","03/19/2013 07:00 AM","04/16/2013 07:00 AM","05/21/2013 07:00 AM","06/11/2013 07:00 AM","","","","","","","","","","","",""
"610206","25661","TWAIN","Midway","07/2012 ","08/2012 ","09/26/2012 06:00 PM","10/2012 ","11/14/2012 06:00 PM","12/2012 ","01/09/2013 08:00 AM","02/20/2013 08:00 AM","03/2013 ","04/17/2013 06:00 PM","05/22/2013 06:00 PM","06/2013 ","","","","","","","","","","","",""
"610394","26861","UPLIFT HS","North-Northwest Side","07/09/2012 04:15 PM","08/2012 ","09/10/2012 06:00 PM","10/2012 ","11/19/2012 06:00 PM","12/2012 ","01/14/2013 06:00 PM","02/2013 ","03/11/2013 06:00 PM","04/2013 ","05/13/2013 06:00 PM","06/2013 ","","","","","","","","","","","",""
"610207","29311","VANDERPOEL","Rock Island","07/2012 ","08/21/2012 09:00 AM","09/11/2012 05:00 PM","10/16/2012 09:00 AM","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609766","49081","VAUGHN HS","North-Northwest Side","07/2012 ","08/14/2012 09:00 AM","09/11/2012 09:00 AM","10/09/2012 09:00 AM","11/13/2012 09:00 AM","12/11/2012 09:00 AM","01/08/2013 09:00 AM","02/05/2013 09:00 AM","03/12/2013 09:00 AM","04/09/2013 09:00 AM","05/14/2013 09:00 AM","06/11/2013 09:00 AM","","","","","","","","","","","",""
"610518","46621","VOISE HS","West Side","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610209","25681","VOLTA","O'Hare","07/2012 ","08/2012 ","09/12/2012 04:00 PM","10/2012 ","11/28/2012 04:00 PM","12/2012 ","01/23/2013 04:00 PM","02/2013 ","03/20/2013 04:00 PM","04/24/2013 04:00 PM","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610210","25691","VON HUMBOLDT","Fulton","07/2012 ","08/2012 ","09/24/2012 09:00 AM","10/09/2012 09:00 AM","11/13/2012 03:45 PM","12/11/2012 09:00 AM","01/15/2013 03:45 PM","02/19/2013 09:00 AM","03/12/2013 03:45 PM","04/16/2013 09:00 AM","05/14/2013 03:45 PM","06/11/2013 09:00 AM","","","","","","","","","","","",""
"610039","24201","VON LINNE","Fullerton","07/2012 ","08/2012 ","09/13/2012 06:30 PM","10/2012 ","11/13/2012 10:00 AM","12/13/2012 06:30 PM","01/10/2013 06:30 PM","02/14/2013 06:30 PM","03/14/2013 06:30 PM","04/10/2013 10:00 AM","05/09/2013 06:30 PM","06/13/2013 06:30 PM","","","","","","","","","","","",""
"609737","47081","VON STEUBEN HS","North-Northwest Side","07/2012 ","08/08/2012 06:00 PM","09/13/2012 06:30 PM","10/11/2012 06:30 PM","11/07/2012 06:30 PM","12/13/2012 06:30 PM","01/10/2013 06:30 PM","02/14/2013 06:30 PM","03/14/2013 06:30 PM","04/10/2013 06:30 PM","05/09/2013 06:30 PM","06/13/2013 06:30 PM","","","","","","","","","","","",""
"610366","26621","WACKER","Rock Island","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610213","25711","WADSWORTH","Burnham Park","07/2012 ","08/22/2012 01:00 PM","09/05/2012 04:00 PM","10/03/2012 04:00 PM","11/07/2012 04:00 PM","12/05/2012 04:00 PM","01/09/2013 04:00 PM","02/06/2013 04:00 PM","03/06/2013 04:00 PM","04/10/2013 04:00 PM","05/01/2013 04:00 PM","06/05/2013 04:00 PM","","","","","","","","","","","",""
"610216","25731","WALSH","Pilsen-Little Village","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610217","25751","WARD, J","Pershing","07/13/2012 08:00 AM","08/2012 ","09/2012 08:00 AM","10/2012 08:00 AM","11/2012 08:00 AM","12/2012 08:00 AM","01/2013 08:00 AM","02/2013 08:00 AM","03/2013 08:00 AM","04/2013 08:00 AM","05/2013 08:00 AM","06/2013 08:00 AM","","","","","","","","","","","",""
"610133","24991","WARD, L","Garfield-Humboldt","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/08/2013 05:00 PM","02/19/2013 05:00 PM","03/12/2013 05:00 PM","04/09/2013 05:00 PM","05/14/2013 05:00 PM","06/11/2013 05:00 PM","","","","","","","","","","","",""
"610218","25761","WARREN","Skyway","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/15/2013 03:00 PM","02/19/2013 03:00 PM","03/19/2013 03:00 PM","04/16/2013 03:00 PM","05/21/2013 03:00 PM","06/11/2013 03:00 PM","","","","","","","","","","","",""
"609739","46331","WASHINGTON HS","Far South Side","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610219","25771","WASHINGTON, G","Lake Calumet","07/2012 ","08/2012 ","09/14/2012 04:00 PM","10/2012 ","11/16/2012 09:30 AM","12/2012 ","01/18/2013 04:00 PM","02/2013 ","03/22/2013 09:30 AM","04/2013 ","05/17/2013 04:00 PM","06/2013 ","","","","","","","","","","","",""
"610124","24921","WASHINGTON, H","Skyway","07/2012 ","08/16/2012 09:00 AM","09/20/2012 03:00 PM","10/18/2012 03:00 PM","11/15/2012 03:00 PM","12/20/2012 03:00 PM","01/17/2013 03:00 PM","02/21/2013 03:00 PM","03/21/2013 03:00 PM","04/18/2013 03:00 PM","05/16/2013 03:00 PM","06/20/2013 03:00 PM","","","","","","","","","","","",""
"610220","25781","WATERS","Ravenswood-Ridge","07/2012 ","08/22/2012 06:00 PM","09/17/2012 04:00 PM","10/15/2012 06:00 PM","11/19/2012 04:00 PM","12/17/2012 06:00 PM","01/14/2013 04:00 PM","02/11/2013 06:00 PM","03/18/2013 04:00 PM","04/15/2013 06:00 PM","05/20/2013 04:00 PM","06/17/2013 06:00 PM","","","","","","","","","","","",""
"610221","25791","WEBSTER","Garfield-Humboldt","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609740","51071","WELLS HS","West Side","07/2012 ","08/2012 ","09/2012 ","10/10/2012 05:00 PM","11/14/2012 05:00 PM","12/12/2012 05:00 PM","01/09/2013 05:00 PM","02/13/2013 05:00 PM","03/13/2013 05:00 PM","04/10/2013 05:00 PM","05/08/2013 05:00 PM","06/12/2013 05:00 PM","","","","","","","","","","","",""
"610110","24811","WELLS, I","Burnham Park","07/2012 ","08/2012 ","09/2012 ","10/11/2012 05:00 PM","11/08/2012 05:00 PM","12/13/2012 05:00 PM","01/10/2013 05:00 PM","02/14/2013 05:00 PM","03/14/2013 05:00 PM","04/11/2013 05:00 PM","05/09/2013 05:00 PM","06/13/2013 05:00 PM","","","","","","","","","","","",""
"610223","25811","WENTWORTH","Englewood-Gresham","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610100","24721","WEST PARK","Garfield-Humboldt","07/2012 ","08/2012 ","09/11/2012 09:30 AM","10/09/2012 09:30 AM","11/13/2012 09:30 AM","12/11/2012 09:30 AM","01/08/2013 09:30 AM","02/14/2013 09:30 AM","03/12/2013 09:30 AM","04/09/2013 09:30 AM","05/14/2013 09:30 AM","06/11/2013 09:30 AM","","","","","","","","","","","",""
"610224","25821","WEST PULLMAN","Lake Calumet","07/2012 ","08/21/2012 04:00 PM","09/18/2012 10:00 AM","10/16/2012 04:00 PM","11/20/2012 10:00 AM","12/11/2012 04:00 PM","01/15/2013 10:00 AM","02/19/2013 04:00 PM","03/19/2013 10:00 AM","04/16/2013 04:00 PM","05/21/2013 10:00 AM","06/18/2013 04:00 PM","","","","","","","","","","","",""
